total_processed,input_rate,image_quality,file_size(kB),current_model,total_conf,avg_conf,current_boxes,energy_consumption(J),current_cpu,measure_duration(s),current_time,start_time,absolute_time
57,3.4013459912088364,100,9730.288,yolov5l,7.96371653676033,0.7239742306145754,11,12.579253,16.5,0.2337682,0.23363137245178223,142.44149661064148,80.98276829719543
58,3.647598882944463,100,7448.131,yolov5x,0.6505106687545776,0.6505106687545776,1,15.950948,17.4,0.253783118,0.25365257263183594,142.6406488418579,82.09282851219177
59,3.595497568076191,100,7448.131,yolov5m,0,0.6505106687545776,0,14.975303,20.9,0.22884954500000002,0.2287130355834961,143.02446818351746,83.155606508255
60,3.673374232998803,100,7448.131,yolov5s,0,0.6505106687545776,0,9.73374,17.9,0.20000759099999998,0.19989418983459473,143.32601928710938,84.16732406616211
61,3.793655074703461,100,7448.131,yolov5n,0,0.6505106687545776,0,9.92069,15.4,0.186315476,0.1862010955810547,141.53628540039062,85.11751461029053
62,3.847957769102884,100,7448.131,yolov5l,0,0.6505106687545776,0,9.970678,14.5,0.21498725800000001,0.21485114097595215,141.83394479751587,86.1016776561737
63,3.5266637723578462,100,7448.131,yolov5x,0.6505106687545776,0.6505106687545776,1,10.793613,16.6,0.21414009,0.21402430534362793,142.1638467311859,87.10186314582825
64,3.734763804529005,100,7448.131,yolov5m,0,0.6505106687545776,0,10.071385,14.4,0.208118733,0.2080063819885254,142.45034098625183,88.07108902931213
65,3.7667007697511012,100,7448.131,yolov5s,0,0.6505106687545776,0,9.141334,14.9,0.18765485699999998,0.18753862380981445,142.73043298721313,89.01278924942017
66,3.3360467392715423,100,7448.131,yolov5n,0,0.6505106687545776,0,9.709386,13.3,0.198631565,0.19849491119384766,143.0235674381256,89.9664855003357
67,3.406321809040163,100,9730.288,yolov5l,7.96371653676033,0.7239742306145754,11,10.571262,13.6,0.214798389,0.21467185020446777,143.18667364120483,91.12248015403748
68,3.3007516003512403,100,7448.131,yolov5x,0.6505106687545776,0.6505106687545776,1,11.056124,13.5,0.227778987,0.2276592254638672,143.16712188720703,92.1274151802063
69,3.5094441267300946,100,12737.638,yolov5m,31.500484615564346,0.5431118037166267,58,10.435886,15.3,0.229367291,0.22925448417663574,143.89211082458496,93.6194167137146
70,3.4943612637833903,100,9730.288,yolov5s,6.712863773107529,0.6102603430097754,11,10.974826,14.1,0.218478065,0.2183382511138916,144.04980993270874,94.8545355796814
71,3.730032015337702,100,9659.386,yolov5n,0,0.6102603430097754,0,9.957128,12.4,0.19887797899999998,0.19876337051391602,144.3761694431305,96.02074813842773
72,3.669929835201063,100,9659.386,yolov5l,0.5812882781028748,0.5812882781028748,1,11.378633,12.3,0.23235547099999998,0.2322101593017578,144.59174752235413,97.2370216846466
73,3.5761936962274214,100,12737.638,yolov5x,28.71218791604042,0.5521574599238542,52,12.108429,12.6,0.246704092,0.24656295776367188,145.2337839603424,98.77638387680054
74,3.740330443330705,100,13627.535,yolov5m,6.351359784603119,0.6351359784603119,10,11.420503,13.7,0.22990992999999998,0.22980070114135742,145.69931960105896,100.40274453163147
75,3.8298341643940423,100,9730.288,yolov5s,6.712863773107529,0.6102603430097754,11,11.444612,15.2,0.219522396,0.2194075584411621,145.83432173728943,101.64266300201416
76,3.3899121717579943,100,7448.131,yolov5n,0,0.6102603430097754,0,9.299964,14.6,0.18459467499999999,0.18448376655578613,145.7240252494812,102.60759782791138
77,3.302450833422063,100,12960.137,yolov5l,6.933388590812683,0.7703765100902982,9,11.632477,12.3,0.23097140900000002,0.23083090782165527,146.46835374832153,104.12110495567322
78,3.2234888176846375,100,9659.386,yolov5x,0.6151313185691833,0.3075656592845917,2,11.825776,13.0,0.242869751,0.24275422096252441,146.50818157196045,105.37115406990051
79,3.508459067148439,100,7448.131,yolov5m,0,0.3075656592845917,0,9.747655,12.8,0.194014533,0.19386672973632812,146.67443799972534,106.32858300209045
80,3.585941226379346,100,12737.638,yolov5s,24.017121732234955,0.49014534147418276,49,10.760165,12.6,0.216372472,0.2162625789642334,147.43217515945435,107.81085515022278
81,3.1863317172563397,100,12737.638,yolov5n,19.20465835928917,0.45725377045926596,42,10.705966,12.9,0.21799533499999998,0.2178812026977539,147.89168787002563,109.34259414672852
82,3.405837975400053,100,7448.131,yolov5l,0,0.45725377045926596,0,10.94797,13.7,0.21657796299999998,0.21643733978271484,147.30046129226685,110.3556866645813
83,3.5232772275841047,100,7448.131,yolov5x,0.6505106687545776,0.6505106687545776,1,10.440098,12.8,0.211496973,0.21135497093200684,147.59848427772522,111.31802153587341
84,3.6093545685645925,100,9730.288,yolov5m,9.401154845952988,0.6267436563968658,15,11.533845,14.8,0.22535746599999998,0.22524380683898926,148.1197648048401,112.53140878677368
85,3.519829521131416,100,7448.131,yolov5s,0,0.6267436563968658,0,9.320471,12.7,0.187056005,0.1869187355041504,148.30649757385254,113.49005913734436
86,3.382544085321295,100,12737.638,yolov5n,19.20465835928917,0.45725377045926596,42,11.632783,12.8,0.21898611499999998,0.21884655952453613,149.08164477348328,114.97960805892944
87,3.4439819129072164,100,12960.137,yolov5l,6.933388590812683,0.7703765100902982,9,11.115633,12.4,0.227321282,0.2272026538848877,149.5788598060608,116.52473044395447
